Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble,Price_Change,Price_Range,Returns,SMA_5,SMA_20,Volatility,Close_lag_1,Volume_lag_1
2011-01-21,RELIANCE,EQ,969.85,975.0,992.5,973.0,987.2,986.8,985.11,4463927,439747683325000.0,2167658.0,0.4856,11.799999999999955,19.5,0.01747692942207557,985.9100000000001,1032.2775,35.03978744132587,969.85,9450384.0
2011-01-24,RELIANCE,EQ,986.8,995.1,995.9,964.1,972.55,971.6,973.67,5084310,495043835190000.0,2998026.0,0.5897,-23.5,31.799999999999955,-0.015403323875151975,980.65,1028.0949999999998,37.086034042999586,986.8,4463927.0
2011-01-25,RELIANCE,EQ,971.6,977.1,984.95,956.25,958.4,958.5,970.32,4646080,450818143000000.0,2532493.0,0.5451,-18.600000000000023,28.700000000000045,-0.013482914779744726,973.3799999999999,1023.625,39.85745159131818,971.6,5084310.0
2011-01-27,RELIANCE,EQ,958.5,966.0,967.4,940.0,943.85,942.7,952.7,6424365,612049217290000.0,4156280.0,0.647,-23.299999999999955,27.399999999999977,-0.01648408972352633,965.8900000000001,1018.3299999999999,43.25449596329188,958.5,4646080.0
2011-01-28,RELIANCE,EQ,942.7,945.0,945.9,902.0,917.8,913.0,919.74,7738844,711769388665000.0,3956760.0,0.5113000000000001,-32.0,43.89999999999998,-0.031505250875145885,954.5200000000001,1011.4199999999998,48.45349751089564,942.7,6424365.0
2011-01-31,RELIANCE,EQ,913.0,908.85,928.85,903.1,919.8,919.3,918.4,5790572,531803960160000.06,2968135.0,0.5126,10.449999999999932,25.75,0.006900328587075455,941.0200000000001,1004.4499999999998,51.240488205759924,913.0,7738844.0
2011-02-01,RELIANCE,EQ,919.3,925.1,927.7,888.55,894.6,895.5,903.1,8663045,782362127395000.0,4392685.0,0.5071,-29.600000000000023,39.15000000000009,-0.02588926357010768,925.8,996.4449999999999,55.183113597380405,919.3,5790572.0
2011-02-02,RELIANCE,EQ,895.5,910.0,927.9,907.3,923.0,921.3,919.5,6506784,598298836485000.0,4081093.0,0.6272,11.299999999999955,20.600000000000023,0.028810720268006573,918.3599999999999,988.6550000000001,54.185939378230955,895.5,8663045.0
2011-02-03,RELIANCE,EQ,921.3,928.0,947.5,915.0,947.0,943.9,934.37,3896824,364106601055000.0,1718754.0,0.4411,15.899999999999977,32.5,0.024530554651036596,918.6,982.0600000000001,50.951516169643774,921.3,6506784.0
2011-02-04,RELIANCE,EQ,943.9,947.4,947.4,913.15,917.0,920.0,927.16,4735179,439025387145000.0,2625073.0,0.5544,-27.399999999999977,34.25,-0.025320478864286455,920.0,973.78,46.50117542358335,943.9,3896824.0
2011-02-07,RELIANCE,EQ,920.0,925.7,938.8,914.4,928.9,929.05,926.96,3334195,309067017385000.0,1534561.0,0.4602,3.349999999999909,24.399999999999977,0.009836956521739104,921.95,966.9625,42.15373453813614,920.0,4735179.0
2011-02-08,RELIANCE,EQ,929.05,935.7,935.7,911.25,917.0,915.25,918.84,4499736,413452271720000.0,2666292.0,0.5925,-20.450000000000045,24.450000000000045,-0.014853882998762113,925.9,961.0525,40.59870517427112,929.05,3334195.0
2011-02-09,RELIANCE,EQ,915.25,908.4,937.2,903.65,919.75,914.3,923.19,8738283,806707884150000.0,5519938.0,0.6317,5.899999999999977,33.55000000000007,-0.0010379677683693966,924.5,956.0800000000002,39.888724828029936,915.25,4499736.0
2011-02-10,RELIANCE,EQ,914.3,912.5,920.8,885.1,899.0,899.65,900.33,6479831,583397966495000.0,3068933.0,0.4736,-12.850000000000023,35.69999999999993,-0.0160231871377009,915.65,949.5225,37.67754278410868,914.3,8738283.0
2011-02-11,RELIANCE,EQ,899.65,899.95,915.0,888.05,910.75,909.95,899.83,4574486,411626986135000.0,2158728.0,0.4719,10.0,26.950000000000045,0.011448896793197383,913.64,944.2524999999999,35.280539122505054,899.65,6479831.0
2011-02-14,RELIANCE,EQ,909.95,906.1,918.25,894.1,915.1,914.8,907.41,6890857,625286172705000.0,3188244.0,0.4627,8.699999999999932,24.149999999999977,0.005329963184790287,910.79,939.9174999999999,33.137624803487,909.95,4574486.0
2011-02-15,RELIANCE,EQ,914.8,914.4,944.8,911.3,942.0,941.7,930.5,6232645,579948157025000.0,3362053.0,0.5394,27.300000000000068,33.5,0.029405334499344127,916.0799999999999,937.1075000000001,30.21608701434978,914.8,6890857.0
2011-02-16,RELIANCE,EQ,941.7,938.3,950.8,938.1,943.7,944.15,946.12,2523913,238791657780000.03,974826.0,0.3862,5.850000000000023,12.699999999999932,0.0026016778167143872,922.05,934.5725,27.080875340276148,941.7,6232645.0
2011-02-17,RELIANCE,EQ,944.15,947.85,955.45,936.25,953.95,953.95,947.93,3221065,305334194595000.0,1564048.0,0.4856,6.100000000000023,19.200000000000045,0.010379706614415118,932.9100000000001,933.2625,25.337676725129004,944.15,2523913.0
2011-02-18,RELIANCE,EQ,953.95,956.05,963.0,932.0,938.0,935.55,948.71,3599714,341509775375000.0,1450865.0,0.4031,-20.5,31.0,-0.019288222653178977,938.03,931.5475,23.84789781612167,953.95,3221065.0
2011-02-21,RELIANCE,EQ,935.55,936.1,960.9,934.2,954.65,956.35,949.02,5858555,555987454070000.0,3174305.0,0.5418000000000001,20.25,26.699999999999932,0.022232911121800036,946.3399999999999,930.025,20.92805658957821,935.55,3599714.0
2011-02-22,RELIANCE,EQ,956.35,992.0,1009.4,979.25,986.3,984.85,995.6,20326289,2023680211195000.0,11141840.0,0.5481,-7.149999999999977,30.149999999999977,0.02980080514455996,954.97,930.6875,22.46659435310836,956.35,5858555.0
2011-02-23,RELIANCE,EQ,984.85,986.4,1002.3,985.0,998.5,995.65,995.3,7128252,709475185830000.0,4599455.0,0.6452,9.25,17.299999999999955,0.010966136975173901,965.2700000000001,932.5450000000001,26.124997607368922,984.85,20326289.0
2011-02-24,RELIANCE,EQ,995.65,996.0,998.6,958.35,971.0,964.2,971.46,7521221,730658129515000.0,4592008.0,0.6104999999999999,-31.799999999999955,40.25,-0.03158740521267511,967.32,933.6200000000001,26.992783635744097,995.65,7128252.0
2011-02-25,RELIANCE,EQ,964.2,980.7,982.25,954.55,969.95,966.25,969.01,3451930,334494882740000.0,1505965.0,0.4363,-14.450000000000045,27.700000000000045,0.002126114913918231,973.46,936.2825,27.473768709267556,964.2,7521221.0
2011-02-28,RELIANCE,EQ,966.25,970.2,994.3,960.0,961.7,964.25,979.06,5140248,503261271005000.0,2047716.0,0.3984,-5.9500000000000455,34.299999999999955,-0.002069857697283295,975.04,938.5300000000001,27.847424523942337,966.25,3451930.0
2011-03-01,RELIANCE,EQ,964.25,973.7,992.7,967.2,991.3,988.85,982.71,2885282,283538154920000.0,1340011.0,0.4644,15.149999999999977,25.5,0.02551205600207407,975.8399999999999,943.1975,28.07781703045402,964.25,5140248.0
2011-03-03,RELIANCE,EQ,988.85,975.2,985.0,968.1,980.0,977.4,977.06,4461643,435928249745000.0,1943040.0,0.4355,2.199999999999932,16.899999999999977,-0.011579107043535486,972.1899999999999,946.0024999999999,28.572955905815526,988.85,2885282.0
2011-03-04,RELIANCE,EQ,977.4,984.65,994.8,978.1,983.0,982.2,985.27,3524743,347282745815000.0,1740191.0,0.4936999999999999,-2.449999999999932,16.699999999999932,0.0049109883364026885,975.7900000000002,947.9175000000001,29.686392749184822,977.4,4461643.0
2011-03-07,RELIANCE,EQ,982.2,974.1,983.3,964.0,977.0,977.05,973.12,2702156,262952722415000.0,1227226.0,0.4542,2.949999999999932,19.299999999999955,-0.005243331297088316,977.95,950.7700000000001,29.60346441294248,982.2,3524743.0
2011-03-08,RELIANCE,EQ,977.05,978.0,992.4,978.0,985.1,984.95,985.54,2756185,271632652835000.0,1379328.0,0.5004,6.9500000000000455,14.399999999999977,0.008085563686607733,982.0900000000001,953.5650000000002,30.079902802648764,977.05,2702156.0
2011-03-09,RELIANCE,EQ,984.95,988.7,1004.4,968.1,993.0,993.85,991.87,7422840,736245802900000.0,3334723.0,0.4493,5.149999999999977,36.299999999999955,0.009035991674704258,983.0899999999999,957.4950000000001,29.94482162395553,984.95,2756185.0
2011-03-10,RELIANCE,EQ,993.85,992.7,993.0,982.0,984.8,984.75,986.71,2252418,222247568600000.0,1109340.0,0.4925,-7.9500000000000455,11.0,-0.00915631131458472,984.5600000000001,961.0174999999999,28.71458585413962,993.85,7422840.0
2011-03-11,RELIANCE,EQ,984.75,978.8,994.9,972.15,993.1,992.05,984.93,3428848,337718159815000.0,1694202.0,0.4941,13.25,22.75,0.007413048997207294,986.53,965.6375,25.583896430455393,984.75,2252418.0
2011-03-14,RELIANCE,EQ,992.05,992.95,1020.75,992.25,1020.0,1018.35,1010.45,6585771,665458442620000.0,4402937.0,0.6686,25.399999999999977,28.5,0.026510760546343493,994.79,971.0575000000001,24.63006440011452,992.05,3428848.0
2011-03-15,RELIANCE,EQ,1018.35,997.95,1049.6,988.9,1036.0,1037.25,1026.06,12902924,1323918597530000.0,6614538.0,0.5126,39.299999999999955,60.69999999999993,0.018559434379142647,1005.25,977.1800000000001,25.123905579435036,1018.35,6585771.0
2011-03-16,RELIANCE,EQ,1037.25,1045.0,1055.0,1038.1,1046.5,1047.1,1045.04,4709984,492213803130000.0,2168821.0,0.4604999999999999,2.099999999999909,16.90000000000009,0.009496264160038459,1015.9,982.45,28.16074161677061,1037.25,12902924.0
2011-03-17,RELIANCE,EQ,1047.1,1039.3,1048.8,1028.0,1032.05,1030.85,1037.51,2830269,293643694490000.0,1274804.0,0.4504,-8.450000000000045,20.799999999999955,-0.015519052621526086,1025.1200000000001,986.7849999999999,28.624010440008412,1047.1,4709984.0
2011-03-18,RELIANCE,EQ,1030.85,1035.0,1035.0,986.6,990.45,993.0,999.11,9258050,924983959840000.0,3991942.0,0.4311999999999999,-42.0,48.39999999999998,-0.03671727215404752,1025.31,988.7375,27.579158201271838,1030.85,2830269.0
2011-03-21,RELIANCE,EQ,993.0,999.05,1000.0,981.1,993.0,990.3,991.16,3553732,352232497460000.0,1538191.0,0.4328,-8.75,18.899999999999977,-0.002719033232628454,1019.6999999999998,991.475,24.575600329686477,993.0,9258050.0
2011-03-22,RELIANCE,EQ,990.3,993.05,1004.9,992.15,1000.0,999.65,1000.12,2238646,223890775370000.0,1049583.0,0.4688,6.600000000000023,12.75,0.009441583358578143,1012.18,993.64,23.18638779398216,990.3,3553732.0
2011-03-23,RELIANCE,EQ,999.65,999.85,1016.65,995.8,1015.1,1013.25,1008.42,2610417,263240374740000.0,1351859.0,0.5179,13.399999999999977,20.850000000000023,0.01360476166658331,1005.4100000000001,995.0600000000001,23.487424406450486,999.65,2238646.0
2011-03-24,RELIANCE,EQ,1013.25,1015.9,1021.95,1003.85,1012.4,1010.3,1011.91,2567887,259845930770000.0,1312332.0,0.5111,-5.600000000000023,18.100000000000023,-0.0029114236368122937,1001.3,995.7924999999999,23.73394346403469,1013.25,2610417.0
2011-03-25,RELIANCE,EQ,1010.3,1023.9,1029.95,1010.0,1026.35,1026.6,1019.91,3518453,358852030985000.0,2205659.0,0.6269,2.699999999999932,19.950000000000045,0.01613382163713739,1008.0200000000001,998.9125,23.462208554370104,1010.3,2567887.0
2011-03-28,RELIANCE,EQ,1026.6,1026.25,1036.35,1014.3,1025.4,1025.7,1023.95,4361259,446570813255000.0,2432874.0,0.5578000000000001,-0.5499999999999545,22.049999999999955,-0.0008766803039157445,1015.1,1001.885,22.8646423196751,1026.6,3518453.0
2011-03-29,RELIANCE,EQ,1025.7,1020.0,1032.0,1019.6,1025.2,1022.75,1026.91,4137811,424914096920000.0,2729845.0,0.6597,2.75,12.399999999999977,-0.002876084625134112,1019.72,1004.8100000000001,21.497720809091582,1025.7,4361259.0
2011-03-30,RELIANCE,EQ,1022.75,1027.5,1037.5,1024.1,1032.15,1032.5,1031.87,2801842,289114517590000.0,1698110.0,0.6061,5.0,13.400000000000091,0.009533121486189122,1023.57,1006.9925000000001,22.001957298969273,1022.75,4137811.0
2011-03-31,RELIANCE,EQ,1032.5,1034.5,1054.9,1034.5,1051.55,1049.1,1045.53,7201048,752894458100000.0,5029068.0,0.6984,14.599999999999909,20.40000000000009,0.01607748184019364,1031.33,1010.5775,22.754892330786728,1032.5,2801842.0
2011-04-01,RELIANCE,EQ,1049.1,1049.05,1065.9,1031.0,1036.0,1036.4,1044.03,4291094,448003406345000.0,2621285.0,0.6109,-12.649999999999864,34.90000000000009,-0.01210561433609747,1033.29,1013.2875,22.422444552781524,1049.1,7201048.0
2011-04-04,RELIANCE,EQ,1036.4,1040.0,1054.8,1029.0,1050.8,1050.65,1042.46,2997121,312436515910000.0,1459182.0,0.4869,10.650000000000091,25.799999999999955,0.01374951756078735,1038.28,1016.9675,22.200647660928684,1036.4,4291094.0
2011-04-05,RELIANCE,EQ,1050.65,1052.5,1059.0,1040.0,1048.0,1047.65,1048.1,2458823,257708477130000.03,1220101.0,0.4962,-4.849999999999909,19.0,-0.002855375243896674,1043.26,1020.1025,21.865903973189063,1050.65,2997121.0
2011-04-06,RELIANCE,EQ,1047.65,1045.0,1054.25,1040.0,1047.25,1044.85,1044.8,2076283,216930618855000.03,1106936.0,0.5331,-0.15000000000009095,14.25,-0.0026726483081183083,1045.73,1022.6524999999999,21.61557963323066,1047.65,2458823.0
2011-04-07,RELIANCE,EQ,1044.85,1045.05,1047.55,1035.1,1041.75,1041.9,1040.03,2323242,241624553855000.03,1382573.0,0.5951,-3.1499999999998636,12.450000000000045,-0.00282337177585279,1044.2900000000002,1025.51,20.063049303489343,1044.85,2076283.0
2011-04-08,RELIANCE,EQ,1041.9,1042.0,1050.9,1020.65,1024.0,1023.9,1030.8,2742024,282647747775000.0,1603511.0,0.5848,-18.100000000000023,30.250000000000114,-0.017276130146847257,1041.79,1027.1025,18.46802695803421,1041.9,2323242.0
2011-04-11,RELIANCE,EQ,1023.9,1013.0,1019.45,1003.65,1005.8,1005.3,1009.07,2582208,260561830895000.0,1635424.0,0.6333,-7.7000000000000455,15.800000000000068,-0.0181658365074715,1032.72,1026.45,19.015948984347446,1023.9,2742024.0
2011-04-13,RELIANCE,EQ,1005.3,1001.85,1024.0,996.6,1022.45,1021.8,1013.38,4369725,442817862730000.0,2822759.0,0.6459999999999999,19.949999999999932,27.399999999999977,0.016413011041480186,1027.55,1025.6775,18.867358857269416,1005.3,2582208.0
2011-04-15,RELIANCE,EQ,1021.8,1018.65,1024.85,1005.0,1019.05,1020.95,1015.12,3240001,328900005070000.0,1841093.0,0.5682,2.300000000000068,19.84999999999991,-0.0008318653356820249,1022.7700000000001,1024.3700000000001,18.19890395735337,1021.8,4369725.0
2011-04-18,RELIANCE,EQ,1020.95,1019.2,1044.7,1000.6,1007.35,1009.15,1025.46,3381601,346771213830000.0,1578172.0,0.4667,-10.050000000000068,44.10000000000002,-0.01155786277486659,1016.2199999999999,1023.2850000000001,18.43754107896269,1020.95,3240001.0
2011-04-19,RELIANCE,EQ,1009.15,1004.7,1017.45,998.75,1010.9,1011.65,1008.5,2748246,277161279790000.0,1104768.0,0.402,6.949999999999932,18.700000000000045,0.002477332408462596,1013.7700000000001,1024.2175000000002,17.259194917386488,1009.15,3381601.0
2011-04-20,RELIANCE,EQ,1011.65,1016.0,1030.5,1008.2,1029.0,1025.9,1019.78,2357930,240457937345000.0,1276303.0,0.5413,9.900000000000091,22.299999999999955,0.014085899273464264,1017.89,1025.9975,15.301844358615801,1011.65,2748246.0
2011-04-21,RELIANCE,EQ,1025.9,1034.8,1044.2,1030.0,1039.25,1040.6,1036.44,3413753,353813805525000.0,1729127.0,0.5065,5.7999999999999545,14.200000000000045,0.014328881957305528,1021.65,1028.045,14.297551317273074,1025.9,2357930.0
2011-04-25,RELIANCE,EQ,1040.6,1014.0,1021.0,1005.15,1009.0,1009.35,1012.58,4146270,419842124680000.0,2302035.0,0.5552,-4.649999999999977,15.850000000000023,-0.030030751489525165,1019.3299999999999,1027.85,14.534586699048603,1040.6,3413753.0
2011-04-26,RELIANCE,EQ,1009.35,1009.0,1009.0,997.55,1001.0,1001.15,1001.96,4035044,404294992905000.0,2517825.0,0.624,-7.850000000000023,11.450000000000045,-0.008124040223906559,1017.7299999999999,1027.3925000000002,15.242826396859215,1009.35,4146270.0
2011-04-27,RELIANCE,EQ,1001.15,1005.0,1009.1,980.1,987.7,986.1,990.45,5648346,559440859775000.0,3639739.0,0.6444,-18.899999999999977,29.0,-0.015032712380762092,1012.6200000000001,1025.3674999999998,17.825117368375157,1001.15,4035044.0
2011-04-28,RELIANCE,EQ,986.1,992.0,993.0,970.0,972.35,972.4,977.14,8163236,797665843825000.0,6069870.0,0.7436,-19.600000000000023,23.0,-0.01389311428861173,1001.9200000000001,1022.7025,21.398920748400545,986.1,5648346.0
2011-04-29,RELIANCE,EQ,972.4,975.0,988.0,971.3,985.2,983.75,980.0,3414200,334590019285000.0,2035343.0,0.5961,8.75,16.700000000000045,0.01167215137803379,990.55,1020.7524999999999,23.10343717277391,972.4,8163236.0
2011-05-02,RELIANCE,EQ,983.75,983.9,986.8,961.3,964.5,964.75,970.04,3110913,301769620845000.0,1940092.0,0.6236,-19.149999999999977,25.5,-0.019313850063532367,981.6299999999999,1017.365,26.067100155408024,983.75,3414200.0
2011-05-03,RELIANCE,EQ,964.75,965.1,967.4,941.05,943.2,943.9,953.2,5035348,479968039670000.0,3226942.0,0.6409,-21.200000000000045,26.350000000000023,-0.021611816532780548,970.18,1012.1049999999999,29.688757840148483,964.75,3110913.0
2011-05-04,RELIANCE,EQ,943.9,945.0,956.75,940.0,947.0,947.65,949.26,2667162,253181696025000.0,1199226.0,0.4496,2.6499999999999773,16.75,0.003972878482890074,962.49,1007.6674999999999,32.377214514570596,943.9,5035348.0
2011-05-05,RELIANCE,EQ,947.65,945.0,963.55,943.65,946.7,949.95,954.48,4476339,427256214290000.0,2738858.0,0.6119,4.9500000000000455,19.899999999999977,0.002427056402680483,958.0,1002.6325,33.161634756484474,947.65,2667162.0
2011-05-06,RELIANCE,EQ,949.95,953.0,960.0,949.1,956.2,955.05,954.27,2952486,281747269035000.0,1766934.0,0.5985,2.0499999999999545,10.899999999999977,0.005368703615979742,952.26,998.0024999999999,33.009541981489285,949.95,4476339.0
2011-05-09,RELIANCE,EQ,955.05,960.0,966.05,951.4,959.2,959.3,958.97,1831616,175647284620000.0,913707.0,0.4989,-0.7000000000000455,14.649999999999977,0.004450028794303895,951.1700000000001,993.725,32.15114183101736,955.05,2952486.0
2011-05-10,RELIANCE,EQ,959.3,959.3,963.9,946.55,950.8,950.75,957.62,1861439,178254600390000.0,1053350.0,0.5659000000000001,-8.549999999999955,17.350000000000023,-0.008912748879391197,952.54,989.1674999999999,31.414735374816313,959.3,1831616.0
2011-05-11,RELIANCE,EQ,950.75,954.0,958.4,943.5,951.9,955.45,951.27,1873699,178239600030000.0,963324.0,0.5141,1.4500000000000455,14.899999999999977,0.004943465684985604,954.1,985.7450000000001,31.159250970428154,950.75,1861439.0
2011-05-12,RELIANCE,EQ,955.45,951.5,954.75,941.0,947.5,945.5,947.64,2107305,199696829790000.0,1305251.0,0.6194,-6.0,13.75,-0.010413941074886246,953.21,982.7549999999999,32.04071381993127,955.45,1873699.0
2011-05-13,RELIANCE,EQ,945.5,945.25,962.0,937.95,950.55,948.0,951.29,3178684,302385011430000.0,1783558.0,0.5611,2.75,24.049999999999955,0.0026441036488631386,951.8,979.0649999999999,31.553309526747015,945.5,2107305.0
2011-05-16,RELIANCE,EQ,948.0,950.0,951.4,941.55,943.55,945.0,946.47,1601945,151618657800000.0,804970.0,0.5025000000000001,-5.0,9.850000000000023,-0.0031645569620253333,948.9399999999999,975.2674999999999,30.808633764889567,948.0,3178684.0
2011-05-17,RELIANCE,EQ,945.0,945.65,946.8,917.25,918.9,920.65,926.0,3973699,367965953985000.0,2178718.0,0.5483,-25.0,29.549999999999955,-0.025767195767195772,942.9200000000001,970.8425000000001,32.01784155149988,945.0,1601945.0
2011-05-18,RELIANCE,EQ,920.65,920.0,923.85,898.35,901.25,901.85,904.39,5672247,512993697600000.0,3466835.0,0.6112,-18.149999999999977,25.5,-0.020420355183837446,932.2,965.3525,34.00434366582044,920.65,3973699.0
2011-05-19,RELIANCE,EQ,901.85,908.4,922.0,904.75,918.25,915.5,914.56,4131089,377811962585000.0,2628469.0,0.6363000000000001,7.100000000000023,17.25,0.01513555469313066,926.2,959.8325000000001,32.58953365626226,901.85,5672247.0
2011-05-20,RELIANCE,EQ,915.5,918.45,925.8,910.3,922.95,923.2,920.17,3171245,291809079950000.0,1924662.0,0.6069,4.75,15.5,0.008410704533042157,921.2400000000001,953.9625,27.442657319849857,915.5,4131089.0
2011-05-23,RELIANCE,EQ,923.2,919.0,922.0,903.3,909.65,909.4,911.46,3391416,309114085610000.0,2106016.0,0.621,-9.600000000000023,18.700000000000045,-0.014948006932409053,914.1200000000001,948.9649999999999,25.881745751457537,923.2,3171245.0
2011-05-24,RELIANCE,EQ,909.4,906.0,920.9,906.0,914.8,915.75,916.13,2538967,232602042030000.03,1702167.0,0.6704000000000001,9.75,14.899999999999977,0.006982625907191675,913.14,944.6949999999999,23.778290075876548,909.4,3391416.0
2011-05-25,RELIANCE,EQ,915.75,914.1,914.1,901.0,906.7,906.0,908.12,2997245,272187059130000.03,1621620.0,0.541,-8.100000000000023,13.100000000000023,-0.01064701064701068,913.9699999999999,940.6899999999999,23.175375997310308,915.75,2538967.0
2011-05-26,RELIANCE,EQ,906.0,912.6,936.85,911.1,931.3,933.85,928.05,6857905,636449786495000.0,4153635.0,0.6057,21.25,25.75,0.030739514348785857,917.64,938.7625,21.9710567681991,906.0,2997245.0
2011-05-27,RELIANCE,EQ,933.85,934.1,952.9,934.1,943.35,945.45,946.83,3459497,327556165245000.0,2217306.0,0.6409,11.350000000000023,18.799999999999955,0.012421695133051358,922.0899999999999,936.8475000000001,19.35719963260892,933.85,6857905.0
2011-05-30,RELIANCE,EQ,945.45,948.95,953.0,934.25,939.6,938.85,942.7,1729109,163003008600000.0,815757.0,0.4718,-10.100000000000023,18.75,-0.006980802792321161,927.9799999999999,935.5525,18.225549410124096,945.45,3459497.0
2011-05-31,RELIANCE,EQ,938.85,945.0,955.9,937.3,952.25,951.85,949.45,3219213,305649175430000.0,1864908.0,0.5793,6.850000000000023,18.600000000000023,0.013846727379240642,935.2,935.95,18.501792231418076,938.85,1729109.0
2011-06-01,RELIANCE,EQ,951.85,952.0,958.65,943.65,947.5,946.8,947.83,1838452,174253844320000.0,901415.0,0.4903,-5.2000000000000455,15.0,-0.0053054577927195146,943.36,935.9075,18.47445800745718,951.85,3219213.0
2011-06-02,RELIANCE,EQ,946.8,936.55,954.7,936.55,952.5,951.05,947.09,2152963,203903945755000.0,1066759.0,0.4955,14.5,18.15000000000009,0.0044888043937474364,946.8,935.9625,18.52004514987773,946.8,1838452.0
2011-06-03,RELIANCE,EQ,951.05,960.5,967.0,931.5,936.0,934.6,951.69,4368279,415723779705000.0,1035791.0,0.2371,-25.899999999999977,35.5,-0.01729667209925867,944.6300000000001,934.9399999999999,17.967020957586243,951.05,2152963.0
2011-06-06,RELIANCE,EQ,934.6,934.65,940.8,928.15,938.6,937.75,935.29,1405741,131477118680000.0,476631.0,0.3390999999999999,3.1000000000000227,12.649999999999977,0.003370425850631298,944.4100000000001,933.8625,17.052132718467483,934.6,4368279.0
2011-06-07,RELIANCE,EQ,937.75,933.55,960.0,933.55,959.6,958.25,950.55,4025919,382683940405000.0,2424958.0,0.6023,24.700000000000045,26.450000000000045,0.021860837110103892,945.6899999999999,934.2375,17.51913145936001,937.75,1405741.0
2011-06-08,RELIANCE,EQ,958.25,955.25,955.95,943.95,951.35,949.2,948.28,3247038,307908874230000.0,2083780.0,0.6417,-6.0499999999999545,12.0,-0.009444299504304698,946.1699999999998,933.925,17.173162201093653,958.25,4025919.0
2011-06-09,RELIANCE,EQ,949.2,947.5,957.85,947.0,954.6,954.0,953.65,2092020,199506345645000.0,1117870.0,0.5343,6.5,10.850000000000023,0.005056890012642201,946.76,934.35,17.575169385597505,949.2,3247038.0
2011-06-10,RELIANCE,EQ,954.0,955.1,956.0,932.05,946.0,944.5,942.51,2530136,238467737435000.0,1358091.0,0.5368,-10.600000000000023,23.950000000000045,-0.009958071278825975,948.74,934.175,17.449072513002555,954.0,2092020.0
2011-06-13,RELIANCE,EQ,944.5,943.25,943.25,921.0,924.6,925.6,926.27,2954066,273627227060000.0,1677508.0,0.5679,-17.649999999999977,22.25,-0.020010587612493413,946.3100000000001,933.2049999999999,17.3546057889636,944.5,2530136.0
2011-06-14,RELIANCE,EQ,925.6,925.3,931.75,910.0,911.45,911.35,915.92,4335560,397102435455000.0,2835346.0,0.654,-13.949999999999932,21.75,-0.01539541918755405,936.9300000000001,932.74,17.82687651555513,925.6,2954066.0
2011-06-15,RELIANCE,EQ,911.35,912.0,918.9,898.6,900.25,900.55,906.48,4607486,417660772480000.0,2347059.0,0.5094,-11.450000000000045,20.299999999999955,-0.011850551379821272,927.2,932.675,17.947397553194993,911.35,4335560.0
2011-06-16,RELIANCE,EQ,900.55,901.0,901.0,884.1,886.05,887.55,890.99,5707528,508533516590000.0,3342006.0,0.5855,-13.450000000000045,16.899999999999977,-0.014435622675031956,913.9100000000001,931.2774999999999,20.29038840996284,900.55,4607486.0
2011-06-17,RELIANCE,EQ,887.55,891.3,893.3,865.2,866.9,868.75,874.93,5035618,440582499215000.0,2956775.0,0.5872,-22.549999999999955,28.09999999999991,-0.021181905244774923,898.76,928.555,24.621876771978584,887.55,5707528.0
2011-06-20,RELIANCE,EQ,868.75,875.0,875.0,828.1,833.15,833.25,847.35,6926078,586884615405000.0,3350325.0,0.4836999999999999,-41.75,46.89999999999998,-0.04086330935251803,880.29,924.7475000000001,32.39938870014195,868.75,5035618.0
2011-06-21,RELIANCE,EQ,833.25,839.9,855.0,837.3,848.95,848.65,848.14,3980489,337599598965000.0,1798284.0,0.4518,8.75,17.700000000000045,0.01848184818481835,867.75,921.3925000000002,36.58403547041729,833.25,6926078.0
2011-06-22,RELIANCE,EQ,848.65,853.35,858.15,834.15,846.7,845.8,842.78,4596259,387364107185000.0,2343085.0,0.5098,-7.550000000000068,24.0,-0.0033582749072056384,856.8,918.3825,40.21359836430939,848.65,3980489.0
2011-06-23,RELIANCE,EQ,845.8,846.55,872.7,845.9,870.75,870.5,863.74,4734842,408967195510000.0,2467225.0,0.5211,23.950000000000045,26.800000000000068,0.02920312130527325,853.39,915.2149999999999,41.40834234516493,845.8,4596259.0
2011-06-24,RELIANCE,EQ,870.5,874.15,879.7,855.6,868.5,871.4,866.87,7239303,627556249175000.0,4291032.0,0.5927,-2.75,24.100000000000023,0.0010338885697873668,853.9200000000001,911.5125,41.870599140128064,870.5,4734842.0
2011-06-27,RELIANCE,EQ,871.4,866.7,881.8,861.85,872.0,871.55,874.41,3280025,286809606875000.0,1744078.0,0.5317000000000001,4.849999999999909,19.949999999999932,0.00017213679137029203,861.5799999999999,908.1475,42.26046576991438,871.4,7239303.0
2011-06-28,RELIANCE,EQ,871.55,878.9,878.9,862.0,871.5,871.1,868.86,2336039,202968988450000.0,1063116.0,0.4551,-7.7999999999999545,16.899999999999977,-0.0005163214961848572,866.07,904.11,41.719346136895155,871.55,3280025.0
2011-06-29,RELIANCE,EQ,871.1,875.7,888.0,872.1,887.0,885.25,879.81,2841435,249993159905000.03,1660105.0,0.5842,9.549999999999955,15.899999999999977,0.01624382964068416,873.9599999999998,901.0324999999999,40.661255562662426,871.1,2336039.0
